Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
,0,311,311,,,
,0,312,312,,,
,0,313,313,,,
,0,314,314,,,
,0,315,315,,,
,0,316,316,,,
,0,317,317,,,
,0,318,318,,,
,0,319,319,,,
,0,320,320,,,
,0,321,321,,,
,0,322,322,,,
,0,323,323,,,
,0,324,324,,,
,0,325,325,,,
,0,326,326,,,
,0,327,327,,,
,0,328,328,,,
,0,329,329,,,
,0,330,330,,,
,0,331,331,,,
,0,332,332,,,
,0,333,333,,,
,0,334,334,,,
,0,335,335,,,
,0,336,336,,,
,0,337,337,,,
,0,338,338,,,
,0,339,339,,,
,0,340,340,,,
,0,341,341,,,
,0,342,342,,,
,0,343,343,,,
,0,344,344,,,
,0,345,345,,,
,0,346,346,,,
,0,347,347,,,
,0,348,348,,,
,0,349,349,,,
,0,350,350,,,
,0,351,351,,,
,0,352,352,,,
,0,353,353,,,
,0,354,354,,,
,0,355,355,,,
,0,356,356,,,
,0,357,357,,,
,0,358,358,,,
,0,359,359,,,
,0,360,360,,,
,0,361,361,,,
,0,362,362,,,
,0,363,363,,,
,0,364,364,,,
,0,365,365,,,
,0,366,366,,,
,0,367,367,,,
,0,368,368,,,
,0,369,369,,,
,0,370,370,,,
,0,371,371,,,
,0,372,372,,,
,0,373,373,,,
,0,374,374,,,
,0,375,375,,,
,0,376,376,,,
,0,377,377,,,
,0,378,378,,,
,0,379,379,,,
,0,380,380,,,
,0,381,381,,,
,0,382,382,,,
,0,383,383,,,
,0,384,384,,,
,0,385,385,,,
,0,386,386,,,
,0,387,387,,,
,0,388,388,,,
,0,389,389,,,
,0,390,390,,,
,0,391,391,,,
,0,392,392,,,
,0,393,393,,,
,0,394,394,,,
,0,395,395,,,
,0,396,396,,,
,0,397,397,,,
,0,398,398,,,
,0,399,399,,,
,0,400,400,,,
,0,401,401,,,
,0,402,402,,,
,0,403,403,,,
,0,404,404,,,
,0,405,405,,,
,0,406,406,,,
,0,407,407,,,
,0,408,408,,,
,0,409,409,,,
,0,410,410,,,
,0,411,411,,,
,0,412,412,,,
,0,413,413,,,
,0,414,414,,,
,0,415,415,,,
,0,416,416,,,
,0,417,417,,,
,0,418,418,,,
,0,419,419,,,
,0,420,420,,,
,0,421,421,,,
,0,422,422,,,
,0,423,423,,,
,0,424,424,,,
,0,425,425,,,
,0,426,426,,,
,0,427,427,,,
,0,428,428,,,
,0,429,429,,,
,0,430,430,,,
,0,431,431,,,
,0,432,432,,,
,0,433,433,,,
,0,434,434,,,
,0,435,435,,,
,0,436,436,,,
,0,437,437,,,
,0,438,438,,,
,0,439,439,,,
,0,440,440,,,
,0,441,441,,,
,0,442,442,,,
,0,443,443,,,
,0,444,444,,,
,0,445,445,,,
,0,446,446,,,
,0,447,447,,,
,0,448,448,,,
,0,449,449,,,
,0,450,450,,,
,0,451,451,,,
,0,452,452,,,
,0,453,453,,,
,0,454,454,,,
,0,455,455,,,
,0,456,456,,,
,0,457,457,,,
,0,458,458,,,
,0,459,459,,,
,0,460,460,,,
,0,461,461,,,
,0,462,462,,,
,0,463,463,,,
,0,464,464,,,
,0,465,465,,,
,0,466,466,,,
,0,467,467,,,
,0,468,468,,,
,0,469,469,,,
,0,470,470,,,
,0,471,471,,,
,0,472,472,,,
,1,473,473,,,
,0,474,474,,,
,0,475,475,,,
,0,476,476,,,
,0,477,477,,,
,0,478,478,,,
,0,479,479,,,
,0,480,480,,,
,0,481,481,,,
,0,482,482,,,
,0,483,483,,,
,0,484,484,,,
,0,485,485,,,
,0,486,486,,,
,0,487,487,,,
,0,488,488,,,
,0,489,489,,,
,0,490,490,,,
,0,491,491,,,
,0,492,492,,,
,0,493,493,,,
,0,494,494,,,
,0,495,495,,,
,0,496,496,,,
,0,497,497,,,
,0,498,498,,,
,0,499,499,,,
,0,500,500,,,
,0,501,501,,,
,0,502,502,,,
,0,503,503,,,
,0,504,504,,,
,0,505,505,,,
,0,506,506,,,
,0,507,507,,,
,0,508,508,,,
,0,509,509,,,
,0,510,510,,,
,0,511,511,,,
